Source,Destination,Protocol,Length,Type,Duration
443,38236,TLSv1.2,120,in,0.11817
38236,443,TCP,52,out,0.052028
38236,443,TLSv1.2,296,out,7.918098
443,38236,TCP,52,in,0.000728
38236,443,TLSv1.2,475,out,0.001878
443,38236,TCP,52,in,0.000638
443,38236,TLSv1.2,120,in,0.114698
443,38236,TLSv1.2,120,in,0.002354
443,38236,TLSv1.2,120,in,0.001334
38236,443,TLSv1.2,297,out,0.095513
443,38236,TCP,52,in,0.000622
38236,443,TCP,52,out,0.00157
38236,443,TCP,52,out,0.000062
38236,443,TCP,52,out,0.000097
38236,443,TLSv1.2,481,out,0.000269
443,38236,TCP,52,in,0.000572
443,38236,TLSv1.2,120,in,0.114555
443,38236,TLSv1.2,120,in,0.002366
443,38236,TLSv1.2,120,in,0.000877
38236,443,TLSv1.2,297,out,0.096095
443,38236,TCP,52,in,0.000627
38236,443,TLSv1.2,943,out,0.003057
443,38236,TCP,52,in,0.000587
443,38236,TLSv1.2,120,in,0.113449
443,38236,TLSv1.2,120,in,0.004927
443,38236,TLSv1.2,120,in,0.001032
443,38236,TLSv1.2,120,in,0.001282
443,38236,TLSv1.2,120,in,0.002588
38236,443,TLSv1.2,298,out,0.0898
443,38236,TCP,52,in,0.000631
38236,443,TLSv1.2,268,out,0.002476
443,38236,TCP,52,in,0.000607
443,38236,TLSv1.2,120,in,0.114072
443,38236,TLSv1.2,120,in,0.003595
38236,443,TLSv1.2,299,out,0.09586
443,38236,TCP,52,in,0.000609
38236,443,TLSv1.2,488,out,0.004364
443,38236,TCP,52,in,0.000614
38236,443,TLSv1.2,299,out,0.092397
443,38236,TCP,52,in,0.000623
38236,443,TLSv1.2,271,out,0.004498
443,38236,TCP,52,in,0.000617
443,38236,TLSv1.2,120,in,0.014795
443,38236,TLSv1.2,120,in,0.004137
443,38236,TLSv1.2,120,in,0.001216
443,38236,TLSv1.2,120,in,0.091905
443,38236,TLSv1.2,120,in,0.004903
38236,443,TCP,52,out,0.003838
38236,443,TLSv1.2,300,out,0.004997
443,38236,TCP,52,in,0.005925
38236,443,TLSv1.2,272,out,0.002885
443,38236,TCP,52,in,0.00063
38236,443,TLSv1.2,270,out,0.001723
443,38236,TCP,52,in,0.000619
443,38236,TLSv1.2,120,in,0.107213
443,38236,TLSv1.2,120,in,0.00749
443,38236,TLSv1.2,120,in,0.002266
38236,443,TLSv1.2,300,out,0.079485
443,38236,TCP,52,in,0.000648
38236,443,TLSv1.2,274,out,0.00198
443,38236,TCP,52,in,0.000633
38236,443,TLSv1.2,301,out,0.032979
443,38236,TCP,52,in,0.000621
38236,443,TLSv1.2,275,out,0.002043
443,38236,TCP,52,in,0.000627
38236,443,TLSv1.2,271,out,0.001882
443,38236,TCP,52,in,0.000567
443,38236,TLSv1.2,120,in,0.076929
443,38236,TLSv1.2,120,in,0.001817
443,38236,TLSv1.2,120,in,0.033662
443,38236,TLSv1.2,120,in,0.002623
443,38236,TLSv1.2,120,in,0.00185
38236,443,TLSv1.2,301,out,0.058284
443,38236,TCP,52,in,0.000628
38236,443,TLSv1.2,277,out,0.006109
443,38236,TCP,52,in,0.000614
443,38236,TLSv1.2,120,in,0.110437
443,38236,TLSv1.2,120,in,0.006871
38236,443,TCP,52,out,0.137266
38236,443,TLSv1.2,269,out,0.093749
443,38236,TCP,52,in,0.000646
443,38236,TLSv1.2,120,in,0.117274
38236,443,TCP,52,out,0.085178
38236,443,TLSv1.2,297,out,0.180146
443,38236,TCP,52,in,0.000703
38236,443,TLSv1.2,267,out,0.003432
443,38236,TCP,52,in,0.000581
443,38236,TLSv1.2,120,in,0.113323
443,38236,TLSv1.2,120,in,0.005286
38236,443,TCP,52,out,0.024139
38236,443,TCP,52,out,0.000057
38236,443,TLSv1.2,269,out,7.669444
443,38236,TCP,52,in,0.000718
443,38236,TLSv1.2,120,in,0.117173
38236,443,TCP,52,out,0.110112
38236,443,TLSv1.2,270,out,5.329844
443,38236,TCP,52,in,0.000719
443,38236,TLSv1.2,120,in,0.117417
38236,443,TCP,52,out,0.083614
38236,443,TLSv1.2,284,out,26.597654
443,38236,TCP,52,in,0.000718
443,38236,TLSv1.2,120,in,0.118184
38236,443,TCP,52,out,0.019529
38236,443,TLSv1.2,269,out,16.308286
443,38236,TCP,52,in,0.000733
443,38236,TLSv1.2,120,in,0.117312
38236,443,TCP,52,out,0.014287
38236,443,TLSv1.2,273,out,2.889593
443,38236,TCP,52,in,0.000651
443,38236,TLSv1.2,120,in,0.117142
38236,443,TCP,52,out,0.034769
38236,443,TLSv1.2,275,out,40.448892
443,38236,TCP,52,in,0.000712
443,38236,TLSv1.2,120,in,0.11959
38236,443,TCP,52,out,0.050978
38236,443,TLSv1.2,249,out,0.103001
443,38236,TCP,52,in,0.000661
443,38236,TLSv1.2,120,in,0.119434
38236,443,TCP,52,out,0.089307
38236,443,TLSv1.2,345,out,19.93419
443,38236,TCP,52,in,0.000702
38236,443,TLSv1.2,404,out,0.01274
443,38236,TCP,52,in,0.000579
38236,443,TLSv1.2,404,out,0.004696
443,38236,TCP,52,in,0.000603
443,38236,TLSv1.2,120,in,0.099692
38236,443,TCP,52,out,0.001604
443,38236,TLSv1.2,120,in,0.012769
38236,443,TCP,52,out,0.001782
443,38236,TLSv1.2,120,in,0.000344
38236,443,TCP,52,out,0.003522
38236,443,TLSv1.2,406,out,1.638837
443,38236,TCP,52,in,0.000756
443,38236,TLSv1.2,120,in,0.119023
38236,443,TCP,52,out,0.021838
38236,443,TLSv1.2,560,out,0.374662
443,38236,TCP,52,in,0.000643
38236,443,TLSv1.2,480,out,0.003696
443,38236,TCP,52,in,0.000662
38236,443,TLSv1.2,281,out,0.011414
443,38236,TCP,52,in,0.000622
38236,443,TLSv1.2,240,out,0.004554
443,38236,TCP,52,in,0.000628
443,38236,TLSv1.2,120,in,0.095783
443,38236,TLSv1.2,120,in,0.005917
443,38236,TLSv1.2,120,in,0.011874
38236,443,TCP,52,out,0.002869
38236,443,TCP,52,out,0.00006
38236,443,TCP,52,out,0.000034
443,38236,TLSv1.2,120,in,0.00117
38236,443,TCP,52,out,0.003056
38236,443,TLSv1.2,325,out,29.041392
443,38236,TCP,52,in,0.000687
443,38236,TLSv1.2,120,in,0.118068
38236,443,TCP,52,out,0.007649
38236,443,TLSv1.2,326,out,24.507091
443,38236,TCP,52,in,0.000755
443,38236,TLSv1.2,120,in,0.118217
443,38236,TCP,120,in,0.230586
38236,443,TCP,52,out,0.194072
38236,443,TCP,64,out,0.000078
38236,443,TLSv1.2,334,out,59.979805
443,38236,TCP,52,in,0.000726
443,38236,TLSv1.2,120,in,0.118425
38236,443,TCP,52,out,0.027961
38236,443,TLSv1.2,296,out,9.666372
443,38236,TCP,52,in,0.000688
38236,443,TLSv1.2,475,out,0.017199
443,38236,TCP,52,in,0.000633
443,38236,TLSv1.2,120,in,0.099283
38236,443,TCP,52,out,0.001971
443,38236,TLSv1.2,120,in,0.016934
443,38236,TLSv1.2,120,in,0.003842
38236,443,TCP,52,out,0.018067
38236,443,TCP,52,out,0.000071
38236,443,TLSv1.2,297,out,0.148745
443,38236,TCP,52,in,0.000624
38236,443,TLSv1.2,939,out,0.003622
443,38236,TCP,52,in,0.000626
38236,443,TLSv1.2,270,out,0.002287
443,38236,TCP,52,in,0.000536
38236,443,TLSv1.2,299,out,0.08208
443,38236,TCP,52,in,0.0006
38236,443,TLSv1.2,484,out,0.002674
443,38236,TCP,52,in,0.000634
38236,443,TLSv1.2,299,out,0.007233
443,38236,TCP,52,in,0.000624
38236,443,TLSv1.2,267,out,0.002127
443,38236,TCP,52,in,0.000616
443,38236,TLSv1.2,120,in,0.01354
38236,443,TCP,52,out,0.003495
443,38236,TLSv1.2,120,in,0.001119
443,38236,TLSv1.2,120,in,0.001599
38236,443,TCP,52,out,0.000028
443,38236,TLSv1.2,120,in,0.001444
38236,443,TCP,52,out,0.000006
38236,443,TCP,52,out,0.001652
443,38236,TLSv1.2,120,in,0.000404
443,38236,TLSv1.2,120,in,0.002026
38236,443,TCP,52,out,0.001139
38236,443,TCP,52,out,0.00475
38236,443,TLSv1.2,299,out,0.020271
443,38236,TCP,52,in,0.00619
38236,443,TLSv1.2,269,out,0.02153
443,38236,TCP,52,in,0.000617
443,38236,TLSv1.2,120,in,0.026397
443,38236,TLSv1.2,120,in,0.001901
443,38236,TLSv1.2,120,in,0.001838
38236,443,TCP,52,out,0.001127
443,38236,TLSv1.2,120,in,0.002985
38236,443,TCP,52,out,0.002326
443,38236,TLSv1.2,120,in,0.001011
38236,443,TLSv1.2,300,out,0.017936
443,38236,TCP,52,in,0.006353
38236,443,TLSv1.2,488,out,0.004054
443,38236,TCP,52,in,0.000625
443,38236,TLSv1.2,120,in,0.023182
443,38236,TLSv1.2,120,in,0.027537
38236,443,TCP,52,out,0.002275
443,38236,TLSv1.2,120,in,0.05556
443,38236,TLSv1.2,120,in,0.008513
443,38236,TLSv1.2,120,in,0.001031
38236,443,TCP,52,out,0.025706
38236,443,TLSv1.2,300,out,0.17146
38236,443,TLSv1.2,1401,out,0.005671
10.8.0.1,38236,ICMP,576,in,0.000034
443,38236,TCP,52,in,0.000275
38236,443,TCP,1400,out,0.005953
38236,443,TCP,53,out,0.000055
443,38236,TCP,52,in,0.000604
443,38236,TCP,52,in,0.000019
38236,443,TLSv1.2,84,out,0.0003
443,38236,TCP,52,in,0.000605
38236,443,TLSv1.2,301,out,0.069224
443,38236,TCP,52,in,0.000635
443,38236,TLSv1.2,120,in,0.034446
443,38236,TLSv1.2,120,in,0.014193
443,38236,TLSv1.2,120,in,0.001154
443,38236,TLSv1.2,120,in,0.001922
443,38236,TLSv1.2,120,in,0.001459
443,38236,TLSv1.2,120,in,0.001819
443,38236,TLSv1.2,120,in,0.001715
443,38236,TCP,120,in,0.050203
443,38236,TLSv1.2,120,in,0.010328
38236,443,TLSv1.2,277,out,0.016727
443,38236,TCP,52,in,0.00568
38236,443,TCP,64,out,0.003446
38236,443,TCP,52,out,0.000069
38236,443,TLSv1.2,269,out,0.00417
443,38236,TCP,52,in,0.000599
41512,8000,TCP,60,out,0
8000,41512,TCP,60,in,0.00068
41512,8000,TCP,52,out,0.001186
41512,8000,TCP,171,out,1.056576
41512,8000,TCP,171,out,0.203636
8000,41512,TCP,64,in,0.000439
8000,41512,TCP,1400,in,0.212377
41512,8000,TCP,52,out,0.001574
8000,41512,TCP,1400,in,0.000828
8000,41512,TCP,1400,in,0.00026
41512,8000,TCP,64,out,0.001186
41512,8000,TCP,64,out,0.000057
8000,41512,TCP,1400,in,0.001036
8000,41512,TCP,1400,in,0.000114
41512,8000,TCP,64,out,0.001243
41512,8000,TCP,64,out,0.000213
8000,41512,TCP,228,in,0.000256
41512,8000,TCP,64,out,0.000929
8000,41512,TCP,1400,in,0.000955
8000,41512,TCP,1400,in,0.000058
8000,41512,TCP,1400,in,0.000208
8000,41512,TCP,579,in,0.000009
41512,8000,TCP,52,out,0.001023
41512,8000,TCP,52,out,0.000227
41512,8000,TCP,52,out,0.000049
41512,8000,TCP,52,out,0.000292
8000,41512,TCP,1400,in,0.005498
8000,41512,TCP,1400,in,0.00008
8000,41512,TCP,1400,in,0.000257
8000,41512,TCP,925,in,0.000009
41512,8000,TCP,52,out,0.001116
41512,8000,TCP,52,out,0.000054
41512,8000,TCP,52,out,0.000032
41512,8000,TCP,52,out,0.000455
8000,41512,TCP,1400,in,0.013966
8000,41512,TCP,1400,in,0.00016
8000,41512,TCP,1400,in,0.000245
8000,41512,TCP,1400,in,0.000009
8000,41512,TCP,1400,in,0.000109
41512,8000,TCP,52,out,0.000921
41512,8000,TCP,52,out,0.000057
41512,8000,TCP,52,out,0.000434
41512,8000,TCP,52,out,0.000058
8000,41512,TCP,1400,in,0.000475
8000,41512,TCP,1400,in,0.000134
41512,8000,TCP,52,out,0.000091
8000,41512,TCP,1400,in,0.000131
8000,41512,TCP,1400,in,0.000009
8000,41512,TCP,1400,in,0.000127
8000,41512,TCP,572,in,0.000625
41512,8000,TCP,52,out,0.000349
41512,8000,TCP,52,out,0.000321
41512,8000,TCP,52,out,0.000058
41512,8000,TCP,52,out,0.000196
41512,8000,TCP,52,out,0.000308
41512,8000,TCP,52,out,0.000311
8000,41512,TCP,1400,in,0.009674
8000,41512,TCP,1400,in,0.000046
8000,41512,TCP,1400,in,0.000245
8000,41512,TCP,1400,in,0.000148
8000,41512,TCP,1400,in,0.000007
8000,41512,TCP,1400,in,0.000198
8000,41512,TCP,1400,in,0.000225
41512,8000,TCP,52,out,0.000497
41512,8000,TCP,52,out,0.000212
41512,8000,TCP,52,out,0.000049
41512,8000,TCP,52,out,0.000341
8000,41512,TCP,1095,in,0.000057
41512,8000,TCP,52,out,0.000281
41512,8000,TCP,52,out,0.000243
41512,8000,TCP,52,out,0.000263
41512,8000,TCP,52,out,0.000731
8000,41512,TCP,1400,in,0.012112
8000,41512,TCP,1400,in,0.000087
8000,41512,TCP,1400,in,0.000247
8000,41512,TCP,1400,in,0.000137
8000,41512,TCP,1400,in,0.000008
8000,41512,TCP,797,in,0.000218
41512,8000,TCP,52,out,0.00068
41512,8000,TCP,52,out,0.000342
41512,8000,TCP,52,out,0.000057
41512,8000,TCP,52,out,0.000169
41512,8000,TCP,52,out,0.000308
41512,8000,TCP,52,out,0.000356
8000,41512,TCP,1400,in,0.013174
8000,41512,TCP,1400,in,0.000063
8000,41512,TCP,1400,in,0.000287
8000,41512,TCP,733,in,0.00001
41512,8000,TCP,52,out,0.001144
41512,8000,TCP,52,out,0.0002
41512,8000,TCP,52,out,0.000056
41512,8000,TCP,52,out,0.000034
8000,41512,TCP,1400,in,0.013986
8000,41512,TCP,1400,in,0.000043
8000,41512,TCP,1400,in,0.000187
8000,41512,TCP,624,in,0.000008
41512,8000,TCP,52,out,0.00129
41512,8000,TCP,52,out,0.000057
41512,8000,TCP,52,out,0.000034
41512,8000,TCP,52,out,0.039811
8000,41512,TCP,114,in,12.372998
41512,8000,TCP,52,out,0.002138
41512,8000,TCP,101,out,8.580889
8000,41512,TCP,162,in,0.003313
41512,8000,TCP,52,out,0.001004
41512,8000,TCP,1401,out,0.433517
10.8.0.1,41512,ICMP,576,in,0.000039
41512,8000,TCP,1261,out,0.000028
8000,41512,TCP,64,in,0.000789
41512,8000,TCP,1400,out,0.001007
41512,8000,TCP,1262,out,0.000164
8000,41512,TCP,64,in,0.000722
8000,41512,TCP,64,in,0.000045
8000,41512,TCP,148,in,0.069838
41512,8000,TCP,52,out,0.001294
8000,41512,TCP,114,in,5.927969
41512,8000,TCP,52,out,0.002681
8000,41512,TCP,114,in,15.028572
41512,8000,TCP,52,out,0.001532
41512,8000,TCP,102,out,1.981421
41512,8000,ICMP,84,out,0.024423
8000,41512,TCP,52,in,0.179793
8000,41512,TCP,114,in,12.844281
41512,8000,TCP,52,out,0.002679
8000,41512,TCP,114,in,15.028273
41512,8000,TCP,52,out,0.001624
8000,41512,TCP,114,in,15.030533
41512,8000,TCP,52,out,0.002644
41512,8000,TCP,232,out,1.903531
41512,8000,ICMP,84,out,0.011664
8000,41512,TCP,52,in,0.190206
8000,41512,TCP,114,in,12.926045
41512,8000,TCP,52,out,0.002553
8000,41512,TCP,114,in,15.025248
41512,8000,TCP,52,out,0.002593
8000,41512,TCP,156,in,13.85498
41512,8000,TCP,52,out,0.001317
41512,8000,TCP,302,out,0.068093
8000,41512,TCP,52,in,0.213395
8000,41512,TCP,114,in,0.89254
41512,8000,TCP,52,out,0.080149
41512,8000,TCP,232,out,1.744369
41512,8000,ICMP,84,out,0.014026
8000,41512,TCP,52,in,0.191168
8000,41512,TCP,114,in,13.000039
41512,8000,TCP,52,out,0.003123
8000,41512,TCP,114,in,15.028372
41512,8000,TCP,52,out,0.002502
8000,41512,TCP,114,in,15.027894
41512,8000,TCP,52,out,0.001177
41512,8000,TCP,232,out,1.769371
41512,8000,ICMP,84,out,0.014575
8000,41512,TCP,52,in,0.198907
8000,41512,TCP,114,in,13.04778
41512,8000,TCP,52,out,0.002666
8000,41512,TCP,114,in,15.029064
41512,8000,TCP,52,out,0.003007
8000,41512,TCP,114,in,15.028424
41512,8000,TCP,52,out,0.002643
41512,8000,TCP,232,out,1.688803
41512,8000,ICMP,84,out,0.013005
8000,41512,TCP,52,in,0.200485
8000,41512,TCP,114,in,13.141435
41512,8000,TCP,52,out,0.002502
8000,41512,TCP,114,in,15.028966
41512,8000,TCP,52,out,0.002246
8000,41512,TCP,114,in,15.028376
41512,8000,TCP,52,out,0.002389
41512,8000,TCP,232,out,1.600457
41512,8000,ICMP,84,out,0.012652
8000,41512,TCP,52,in,0.196955
8000,41512,TCP,186,in,4.053878
41512,8000,TCP,52,out,0.001479
8000,41512,TCP,114,in,9.163437
41512,8000,TCP,52,out,0.002159
8000,41512,TCP,114,in,15.029419
41512,8000,TCP,52,out,0.003024
8000,41512,TCP,114,in,15.028433
41512,8000,TCP,52,out,0.002231
41512,8000,TCP,232,out,1.517816
41512,8000,ICMP,84,out,0.013781
8000,41512,TCP,52,in,0.200014
8000,41512,TCP,114,in,13.297836
41512,8000,TCP,52,out,0.002189
8000,41512,TCP,114,in,15.027797
41512,8000,TCP,52,out,0.001272
8000,41512,TCP,114,in,15.031014
41512,8000,TCP,52,out,0.002488
41512,8000,TCP,232,out,1.444557
41512,8000,ICMP,84,out,0.011496
8000,41512,TCP,52,in,0.196568
8000,41512,TCP,114,in,13.375243
41512,8000,TCP,52,out,0.001239
8000,41512,TCP,180,in,0.319252
41512,8000,TCP,52,out,0.002456
41512,8000,TCP,145,out,0.05074
8000,41512,TCP,52,in,0.204654
8000,41512,TCP,114,in,14.453402
41512,8000,TCP,52,out,0.002203
8000,41512,TCP,169,in,7.768853
41512,8000,TCP,52,out,0.00242
41512,8000,TCP,174,out,0.05153
8000,41512,TCP,52,in,0.205895
8000,41512,TCP,160,in,1.478568
41512,8000,TCP,52,out,0.002085
41512,8000,TCP,145,out,0.046301
8000,41512,TCP,52,in,0.207776
8000,41512,TCP,114,in,5.264977
41512,8000,TCP,52,out,0.001246
41512,8000,TCP,232,out,1.369926
41512,8000,ICMP,84,out,0.011769
8000,41512,TCP,52,in,0.195334
8000,41512,TCP,114,in,13.453518
41512,8000,TCP,52,out,0.002583
8000,41512,TCP,114,in,15.028975
41512,8000,TCP,52,out,0.002643
8000,41512,TCP,114,in,15.028279
41512,8000,TCP,52,out,0.002289
41512,8000,TCP,232,out,1.314666
41512,8000,ICMP,84,out,0.011314
8000,41512,TCP,52,in,0.202296
8000,41512,TCP,114,in,13.500993
41512,8000,TCP,52,out,0.002169
8000,41512,TCP,156,in,4.485128
41512,8000,TCP,52,out,0.001257
41512,8000,TCP,310,out,0.05273
8000,41512,TCP,52,in,0.207395
8000,41512,TCP,114,in,10.282439
41512,8000,TCP,52,out,0.002457
8000,41512,TCP,114,in,15.028896
41512,8000,TCP,52,out,0.002269
41512,8000,TCP,232,out,1.241775
41512,8000,ICMP,84,out,0.012501
8000,41512,TCP,52,in,0.195832
8000,41512,TCP,114,in,13.578656
41512,8000,TCP,52,out,0.002397
8000,41512,TCP,114,in,15.028697
41512,8000,TCP,52,out,0.002213
8000,41512,TCP,114,in,15.029483
41512,8000,TCP,52,out,0.00247
41512,8000,TCP,232,out,1.160134
41512,8000,ICMP,84,out,0.01183
8000,41512,TCP,52,in,0.199945
8000,41512,TCP,114,in,13.65673
41512,8000,TCP,52,out,0.002584
8000,41512,TCP,114,in,15.028731
41512,8000,TCP,52,out,0.002055
8000,41512,TCP,114,in,15.028702
41512,8000,TCP,52,out,0.001323
41512,8000,TCP,232,out,1.081718
41512,8000,ICMP,84,out,0.010497
8000,41512,TCP,52,in,0.203127
8000,41512,TCP,114,in,13.734222
41512,8000,TCP,52,out,0.001315
8000,41512,TCP,114,in,15.030573
41512,8000,TCP,52,out,0.002288
8000,41512,TCP,114,in,15.029745
41512,8000,TCP,52,out,0.002246
41512,8000,TCP,232,out,1.066599
41512,8000,ICMP,84,out,0.013398
8000,41512,TCP,52,in,0.197686
8000,41512,TCP,114,in,13.750114
41512,8000,TCP,52,out,0.001692
8000,41512,TCP,114,in,15.029963
41512,8000,TCP,52,out,0.002449
8000,41512,TCP,156,in,9.08784
41512,8000,TCP,52,out,0.001443
41512,8000,TCP,145,out,0.044882
8000,41512,TCP,52,in,0.206938
8000,41512,TCP,114,in,5.687626
41512,8000,TCP,52,out,0.002311
41512,8000,TCP,232,out,0.988637
41512,8000,ICMP,84,out,0.009337
8000,41512,TCP,52,in,0.202905
8000,41512,TCP,114,in,13.828139
41512,8000,TCP,52,out,0.001995
8000,41512,TCP,156,in,12.190615
41512,8000,TCP,52,out,0.001501
41512,8000,TCP,215,out,0.055738
8000,41512,TCP,52,in,0.202518
8000,41512,TCP,114,in,2.579085
41512,8000,TCP,52,out,0.002213
8000,41512,TCP,114,in,15.028651
41512,8000,TCP,52,out,0.001618
41512,8000,TCP,232,out,0.938923
41512,8000,ICMP,84,out,0.011624
8000,41512,TCP,52,in,0.20361
8000,41512,TCP,114,in,13.87579
41512,8000,TCP,52,out,0.002429
8000,41512,TCP,114,in,15.028464
41512,8000,TCP,52,out,0.002533
8000,41512,TCP,114,in,15.028906
41512,8000,TCP,52,out,0.002385
41512,8000,TCP,232,out,0.881745
41512,8000,ICMP,84,out,0.010826
8000,41512,TCP,52,in,0.198172
8000,41512,TCP,114,in,13.938201
8000,41512,TCP,114,in,0.311993
41512,8000,TCP,52,out,0.01542
41512,8000,TCP,64,out,0.000057
8000,41512,TCP,114,in,14.703546
41512,8000,TCP,52,out,0.002315
8000,41512,TCP,114,in,15.028231
41512,8000,TCP,52,out,0.001742
41512,8000,TCP,232,out,0.890134
41512,8000,ICMP,84,out,0.011971
8000,41512,TCP,52,in,0.190056
8000,41512,TCP,114,in,13.938708
41512,8000,TCP,52,out,0.002696
8000,41512,TCP,114,in,15.027867
41512,8000,TCP,52,out,0.002477
8000,41512,TCP,191,in,11.92947
41512,8000,TCP,52,out,0.001297
8000,41512,TCP,114,in,3.09833
41512,8000,TCP,52,out,0.002053
41512,8000,TCP,232,out,0.811011
41512,8000,ICMP,84,out,0.010841
8000,41512,TCP,52,in,0.191608
8000,41512,TCP,114,in,14.015571
41512,8000,TCP,52,out,0.00259
8000,41512,TCP,156,in,8.371825
41512,8000,TCP,52,out,0.002229
41512,8000,TCP,310,out,0.079937
8000,41512,TCP,52,in,0.19908
8000,41512,TCP,114,in,6.375811
41512,8000,TCP,52,out,0.002529
8000,41512,TCP,114,in,14.938005
41512,8000,TCP,52,out,0.002534
41512,8000,TCP,232,out,0.841907
41512,8000,ICMP,84,out,0.002494
8000,41512,TCP,52,in,0.195994
8000,41512,TCP,114,in,14.681163
41512,8000,TCP,52,out,0.001254
8000,41512,TCP,114,in,15.005658
41512,8000,TCP,52,out,0.001629
8000,41512,TCP,114,in,14.3268
41512,8000,TCP,52,out,0.002977
41512,8000,TCP,232,out,0.85007
41512,8000,ICMP,84,out,0.011662
8000,41512,TCP,52,in,0.197366
8000,41512,TCP,114,in,13.937589
41512,8000,TCP,52,out,0.001796
8000,41512,TCP,114,in,15.654767
41512,8000,TCP,52,out,0.00269
8000,41512,TCP,114,in,15.075288
41512,8000,TCP,52,out,0.002973
41512,8000,TCP,232,out,0.129559
41512,8000,ICMP,84,out,0.011659
8000,41512,TCP,52,in,0.199359
8000,41512,TCP,114,in,14.047178
41512,8000,TCP,52,out,0.002328
8000,41512,TCP,183,in,3.456989
41512,8000,TCP,52,out,0.001466
8000,41512,TCP,114,in,11.570625
41512,8000,TCP,52,out,0.002814
8000,41512,TCP,171,in,8.847954
41512,8000,TCP,52,out,0.001951
41512,8000,TCP,331,out,0.047485
8000,41512,TCP,52,in,0.208273
8000,41512,TCP,114,in,5.922593
41512,8000,TCP,52,out,0.002388
41512,8000,TCP,232,out,0.715259
41512,8000,ICMP,84,out,0.012855
8000,41512,TCP,52,in,0.19062
8000,41512,TCP,114,in,14.110192
41512,8000,TCP,52,out,0.002314
8000,41512,TCP,114,in,15.028604
41512,8000,TCP,52,out,0.002294
8000,41512,TCP,114,in,15.029359
41512,8000,TCP,52,out,0.002467
41512,8000,TCP,232,out,0.638925
41512,8000,ICMP,84,out,0.0032
8000,41512,TCP,52,in,0.198267
8000,41512,TCP,171,in,3.53763
41512,8000,TCP,52,out,0.001275
41512,8000,TCP,331,out,0.054031
8000,41512,TCP,52,in,0.219523
8000,41512,TCP,114,in,10.375443
41512,8000,TCP,52,out,0.002548
8000,41512,TCP,114,in,15.029616
41512,8000,TCP,52,out,0.002343
8000,41512,TCP,114,in,15.044225
41512,8000,TCP,52,out,0.002695
41512,8000,TCP,232,out,0.60024
41512,8000,ICMP,84,out,0.011346
8000,41512,TCP,52,in,0.197629
8000,41512,TCP,249,in,11.761948
41512,8000,TCP,52,out,0.001356
41512,8000,TCP,60,out,0.061475
8000,41512,TCP,60,in,0.000527
41512,8000,TCP,52,out,0.001156
41512,8000,TCP,182,out,0.000409
41512,8000,TCP,182,out,0.202166
8000,41512,TCP,64,in,0.000595
8000,41512,TCP,1400,in,0.158406
41512,8000,TCP,52,out,0.003033
8000,41512,TCP,1400,in,0.001151
41512,8000,TCP,64,out,0.002768
8000,41512,TCP,1400,in,0.001198
8000,41512,TCP,1400,in,0.000125
8000,41512,TCP,105,in,0.000006
41512,8000,TCP,64,out,0.002307
41512,8000,TCP,64,out,0.000058
41512,8000,TCP,64,out,0.000034
8000,41512,TCP,1400,in,0.001348
8000,41512,TCP,1400,in,0.0001
8000,41512,TCP,1400,in,0.000271
8000,41512,TCP,105,in,0.000009
41512,8000,TCP,52,out,0.002725
41512,8000,TCP,52,out,0.000058
41512,8000,TCP,52,out,0.000061
41512,8000,TCP,52,out,0.000036
8000,41512,TCP,1400,in,0.001851
8000,41512,TCP,1400,in,0.000043
8000,41512,TCP,1400,in,0.000252
8000,41512,TCP,105,in,0.00001
41512,8000,TCP,52,out,0.002566
41512,8000,TCP,52,out,0.000058
41512,8000,TCP,52,out,0.000034
41512,8000,TCP,52,out,0.000197
8000,41512,TCP,1400,in,0.011685
8000,41512,TCP,1400,in,0.000059
8000,41512,TCP,1400,in,0.000245
8000,41512,TCP,105,in,0.00001
41512,8000,TCP,52,out,0.003031
41512,8000,TCP,52,out,0.000057
41512,8000,TCP,52,out,0.000203
41512,8000,TCP,52,out,0.000058
8000,41512,TCP,1400,in,0.012653
8000,41512,TCP,1400,in,0.000104
8000,41512,TCP,1400,in,0.000237
8000,41512,TCP,105,in,0.000007
41512,8000,TCP,52,out,0.002647
41512,8000,TCP,52,out,0.000057
41512,8000,TCP,52,out,0.000114
41512,8000,TCP,52,out,0.000159
8000,41512,TCP,1400,in,0.011781
8000,41512,TCP,1400,in,0.000049
8000,41512,TCP,1400,in,0.000291
8000,41512,TCP,105,in,0.000009
41512,8000,TCP,52,out,0.003238
8000,41512,TCP,1400,in,0.011631
8000,41512,TCP,1400,in,0.00004
8000,41512,TCP,1400,in,0.000192
8000,41512,TCP,105,in,0.000008
41512,8000,TCP,52,out,0.002341
41512,8000,TCP,52,out,0.00043
8000,41512,TCP,1400,in,0.013093
8000,41512,TCP,1400,in,0.000049
8000,41512,TCP,1400,in,0.000247
8000,41512,TCP,105,in,0.00001
41512,8000,TCP,52,out,0.002303
8000,41512,TCP,1400,in,0.015226
8000,41512,TCP,1400,in,0.000047
8000,41512,TCP,1400,in,0.000234
8000,41512,TCP,105,in,0.000007
41512,8000,TCP,52,out,0.002313
41512,8000,TCP,52,out,0.00056
8000,41512,TCP,1400,in,0.009928
8000,41512,TCP,1400,in,0.000305
8000,41512,TCP,1400,in,0.000009
8000,41512,TCP,105,in,0.000003
41512,8000,TCP,52,out,0.00251
