No.,Time,Source,Destination,Protocol,Length,Type,Duration
76985,1253.8729 ,10.8.0.249,35.201.97.85,TCP,52,out,0.001424 
76987,1253.8834 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.010502 
76988,1253.8853 ,10.8.0.249,35.201.97.85,TCP,52,out,0.001885 
76989,1253.8982 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.012982 
76990,1253.9053 ,10.8.0.249,35.201.97.85,TCP,52,out,0.007048 
77385,1254.7419 ,10.8.0.249,35.201.97.85,TLSv1.2,370,out,0.836624 
77386,1254.7425 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000616 
78037,1254.8595 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.116990 
78043,1255.0656 ,10.8.0.249,35.201.97.85,TLSv1.2,371,out,0.206117 
78044,1255.0663 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000663 
78061,1255.0854 ,35.201.97.85,10.8.0.249,TCP,120,in,0.019059 
78720,1255.1843 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.098950 
78744,1255.1870 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002709 
79167,1255.2576 ,10.8.0.249,35.201.97.85,TCP,52,out,0.070611 
79172,1255.5587 ,10.8.0.249,35.201.97.85,TLSv1.2,371,out,0.301111 
79173,1255.5652 ,35.201.97.85,10.8.0.249,TCP,52,in,0.006450 
79832,1255.6768 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.111576 
80807,1255.8677 ,10.8.0.249,35.201.97.85,TCP,52,out,0.190904 
81219,1257.1019 ,10.8.0.249,35.201.97.85,TLSv1.2,371,out,1.234221 
81220,1257.1026 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000721 
81225,1257.2197 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.117119 
81226,1257.2285 ,10.8.0.249,35.201.97.85,TCP,52,out,0.008811 
81230,1257.5082 ,10.8.0.249,35.201.97.85,TLSv1.2,588,out,0.279654 
81231,1257.5088 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000631 
81232,1257.5159 ,10.8.0.249,35.201.97.85,TLSv1.2,700,out,0.007069 
81233,1257.5165 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000621 
81234,1257.6258 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.109282 
81235,1257.6288 ,10.8.0.249,35.201.97.85,TCP,52,out,0.003034 
81236,1257.6335 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.004719 
81237,1257.6357 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.002190 
81238,1257.6447 ,10.8.0.249,35.201.97.85,TCP,52,out,0.009008 
81239,1257.6448 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000054 
81250,1296.1076 ,10.8.0.249,35.201.97.85,TLSv1.2,272,out,38.462756 
81251,1296.1083 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000733 
81252,1296.2262 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.117941 
81253,1296.2418 ,10.8.0.249,35.201.97.85,TCP,52,out,0.015533 
81254,1296.2863 ,10.8.0.249,35.201.97.85,TLSv1.2,237,out,0.044580 
81255,1296.2870 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000614 
81256,1296.4042 ,35.201.97.85,10.8.0.249,TLSv1.2,1155,in,0.117289 
81257,1296.4174 ,10.8.0.249,35.201.97.85,TCP,52,out,0.013119 
81258,1296.4580 ,10.8.0.249,35.201.97.85,TLSv1.2,230,out,0.040642 
81259,1296.4586 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000624 
81264,1296.5751 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.116448 
81265,1296.6564 ,10.8.0.249,35.201.97.85,TCP,52,out,0.081295 
81299,1298.2741 ,10.8.0.249,35.201.97.85,TLSv1.2,691,out,1.617770 
81300,1298.2749 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000720 
81301,1298.2782 ,10.8.0.249,35.201.97.85,TLSv1.2,316,out,0.003319 
81302,1298.2788 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000605 
81303,1298.3057 ,10.8.0.249,35.201.97.85,TLSv1.2,237,out,0.026871 
81304,1298.3062 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000564 
81305,1298.3939 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.087713 
81306,1298.3983 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.004401 
81307,1298.4226 ,35.201.97.85,10.8.0.249,TCP,1401,in,0.024228 
81308,1298.4226 ,35.201.97.85,10.8.0.249,TLSv1.2,250,in,0.000023 
81309,1298.4279 ,10.8.0.249,35.201.97.85,TCP,52,out,0.005310 
81310,1298.4280 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000061 
81311,1298.4388 ,10.8.0.249,35.201.97.85,TCP,52,out,0.010846 
81312,1298.4389 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000058 
81313,1298.4655 ,10.8.0.249,35.201.97.85,TLSv1.2,230,out,0.026669 
81314,1298.4661 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000609 
81315,1298.4860 ,10.8.0.249,35.201.97.85,TLSv1.2,282,out,0.019852 
81316,1298.4866 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000637 
81317,1298.5823 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.095638 
81318,1298.6047 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.022454 
81319,1298.6139 ,10.8.0.249,35.201.97.85,TCP,52,out,0.009202 
81329,1367.8695 ,10.8.0.249,35.201.97.85,TLSv1.2,317,out,69.255532 
81330,1367.8702 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000712 
81331,1367.9950 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.124884 
81334,1368.1302 ,10.8.0.249,35.201.97.85,TCP,52,out,0.135113 
81337,1405.8731 ,10.8.0.249,35.201.97.85,TLSv1.2,278,out,37.742891 
81338,1405.8738 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000741 
81339,1405.9918 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.118009 
81340,1406.2454 ,35.201.97.85,10.8.0.249,TCP,120,in,0.253599 
81341,1406.3707 ,10.8.0.249,35.201.97.85,TCP,52,out,0.125331 
81342,1406.3733 ,10.8.0.249,35.201.97.85,TCP,64,out,0.002517 
81343,1407.2762 ,10.8.0.249,35.201.97.85,TLSv1.2,327,out,0.902971 
81344,1407.2770 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000734 
81345,1407.2792 ,10.8.0.249,35.201.97.85,TLSv1.2,730,out,0.002263 
81346,1407.2799 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000657 
81355,1407.6015 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.321598 
81356,1407.6038 ,35.201.97.85,10.8.0.249,TLSv1.2,167,in,0.002287 
81358,1407.7258 ,10.8.0.249,35.201.97.85,TCP,52,out,0.122038 
81359,1407.7259 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000061 
81573,1408.7634 ,10.8.0.249,35.201.97.85,TLSv1.2,393,out,1.037528 
81574,1408.7641 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000706 
81579,1408.8927 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.128590 
81580,1408.8984 ,10.8.0.249,35.201.97.85,TCP,52,out,0.005673 
81584,1409.0241 ,10.8.0.249,35.201.97.85,TLSv1.2,580,out,0.125724 
81585,1409.0247 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000631 
81586,1409.0337 ,10.8.0.249,35.201.97.85,TLSv1.2,745,out,0.008950 
81587,1409.0342 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000561 
81588,1409.0414 ,10.8.0.249,35.201.97.85,TLSv1.2,240,out,0.007129 
81589,1409.0419 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000556 
81590,1409.1418 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.099936 
81591,1409.1513 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.009501 
81592,1409.1534 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002099 
81593,1409.1542 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.000763 
81594,1409.1572 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002978 
81595,1409.1572 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000058 
81596,1409.1598 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.002521 
81597,1409.1628 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002988 
81604,1440.6735 ,10.8.0.249,35.201.97.85,TLSv1.2,278,out,31.510722 
81605,1440.6742 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000679 
81607,1440.7926 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.118406 
81608,1440.7960 ,10.8.0.249,35.201.97.85,TCP,52,out,0.003441 
81609,1441.2512 ,10.8.0.249,35.201.97.85,TLSv1.2,327,out,0.455158 
81610,1441.2518 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000628 
81611,1441.2574 ,10.8.0.249,35.201.97.85,TLSv1.2,391,out,0.005648 
81612,1441.2581 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000617 
81613,1441.2599 ,10.8.0.249,35.201.97.85,TLSv1.2,391,out,0.001877 
81614,1441.2606 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000628 
81619,1441.3696 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.109086 
81620,1441.3739 ,10.8.0.249,35.201.97.85,TCP,52,out,0.004221 
81621,1441.3759 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.002002 
81622,1441.3766 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.000772 
81623,1441.3777 ,10.8.0.249,35.201.97.85,TCP,52,out,0.001080 
81624,1441.3784 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000680 
81827,1442.8605 ,10.8.0.249,35.201.97.85,TLSv1.2,393,out,1.482119 
81828,1442.8613 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000767 
81833,1442.9783 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.116991 
81834,1442.9938 ,10.8.0.249,35.201.97.85,TCP,52,out,0.015477 
81838,1443.2702 ,10.8.0.249,35.201.97.85,TLSv1.2,580,out,0.276462 
81839,1443.2709 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000654 
81840,1443.2735 ,10.8.0.249,35.201.97.85,TLSv1.2,512,out,0.002669 
81841,1443.2742 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000627 
81842,1443.2833 ,10.8.0.249,35.201.97.85,TLSv1.2,285,out,0.009108 
81843,1443.2839 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000607 
81844,1443.2973 ,10.8.0.249,35.201.97.85,TLSv1.2,240,out,0.013422 
81845,1443.2979 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000627 
81846,1443.3904 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.092492 
81847,1443.3913 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.000839 
81848,1443.4022 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.010979 
81849,1443.4070 ,10.8.0.249,35.201.97.85,TCP,52,out,0.004773 
81850,1443.4071 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000056 
81851,1443.4072 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000129 
81852,1443.4157 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.008517 
81853,1443.4184 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002690 
81871,1457.9170 ,10.8.0.249,35.201.97.85,TLSv1.2,296,out,14.498604 
81872,1457.9177 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000743 
81873,1457.9204 ,10.8.0.249,35.201.97.85,TLSv1.2,475,out,0.002612 
81874,1457.9210 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000637 
81875,1457.9832 ,10.8.0.249,35.201.97.85,TLSv1.2,297,out,0.062198 
81876,1457.9838 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000646 
81877,1457.9912 ,10.8.0.249,35.201.97.85,TLSv1.2,481,out,0.007348 
81878,1457.9918 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000633 
81879,1458.0366 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.044736 
81880,1458.0380 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001432 
81881,1458.0402 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.002171 
81882,1458.0866 ,35.201.97.85,10.8.0.249,TCP,120,in,0.046456 
81883,1458.1025 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.015854 
81884,1458.1091 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.006608 
81885,1458.1121 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.003032 
81886,1458.1506 ,10.8.0.249,35.201.97.85,TCP,52,out,0.038456 
81887,1458.1506 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000060 
81888,1458.1507 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000033 
81889,1458.1509 ,10.8.0.249,35.201.97.85,TCP,64,out,0.000246 
81890,1458.1510 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000048 
81891,1458.1510 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000024 
81892,1458.1510 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000022 
81893,1458.1799 ,10.8.0.249,35.201.97.85,TLSv1.2,298,out,0.028873 
81894,1458.1805 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000620 
81895,1458.1834 ,10.8.0.249,35.201.97.85,TLSv1.2,482,out,0.002883 
81896,1458.1840 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000640 
81897,1458.2977 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.113693 
81898,1458.3010 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.003317 
81899,1458.3023 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001231 
81900,1458.3535 ,10.8.0.249,35.201.97.85,TLSv1.2,298,out,0.051217 
81901,1458.3541 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000633 
81902,1458.3578 ,10.8.0.249,35.201.97.85,TLSv1.2,947,out,0.003730 
81903,1458.3585 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000652 
81904,1458.3605 ,10.8.0.249,35.201.97.85,TLSv1.2,299,out,0.002013 
81905,1458.3611 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000600 
81906,1458.3630 ,10.8.0.249,35.201.97.85,TLSv1.2,269,out,0.001890 
81907,1458.3636 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000623 
81908,1458.4718 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.108187 
81909,1458.4756 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.003835 
81910,1458.4767 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001037 
81911,1458.4776 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.000948 
81912,1458.4787 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001065 
81913,1458.4798 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001108 
81914,1458.4808 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.000955 
81915,1458.4969 ,10.8.0.249,35.201.97.85,TCP,52,out,0.016176 
81916,1458.5016 ,10.8.0.249,35.201.97.85,TLSv1.2,300,out,0.004645 
81917,1458.5022 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000623 
81918,1458.5045 ,10.8.0.249,35.201.97.85,TLSv1.2,270,out,0.002347 
81919,1458.5051 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000525 
81920,1458.5091 ,10.8.0.249,35.201.97.85,TLSv1.2,270,out,0.004015 
81921,1458.5097 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000621 
81922,1458.6195 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.109816 
81923,1458.6221 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.002564 
81924,1458.6267 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.004577 
81925,1458.6821 ,10.8.0.249,35.201.97.85,TLSv1.2,300,out,0.055489 
81926,1458.6828 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000644 
81927,1458.6871 ,10.8.0.249,35.201.97.85,TCP,52,out,0.004285 
81928,1458.6888 ,10.8.0.249,35.201.97.85,TLSv1.2,272,out,0.001750 
81929,1458.6894 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000616 
81930,1458.7157 ,10.8.0.249,35.201.97.85,TLSv1.2,301,out,0.026284 
81931,1458.7163 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000610 
81932,1458.7204 ,10.8.0.249,35.201.97.85,TLSv1.2,273,out,0.004087 
81933,1458.7210 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000603 
81934,1458.7229 ,10.8.0.249,35.201.97.85,TLSv1.2,271,out,0.001856 
81935,1458.7235 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000610 
81936,1458.8000 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.076528 
81937,1458.8070 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.006964 
81938,1458.8335 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.026507 
81939,1458.8381 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.004651 
81940,1458.8422 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.004066 
81941,1458.8994 ,10.8.0.249,35.201.97.85,TLSv1.2,301,out,0.057157 
81942,1458.9000 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000628 
81943,1458.9055 ,10.8.0.249,35.201.97.85,TLSv1.2,749,out,0.005487 
81944,1458.9061 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000630 
81945,1459.0172 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.111048 
81946,1459.0231 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.005934 
81947,1459.0243 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001159 
81948,1459.0255 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001281 
81949,1459.1228 ,10.8.0.249,35.201.97.85,TCP,52,out,0.097267 
81950,1459.5523 ,10.8.0.249,35.201.97.85,TLSv1.2,269,out,0.429513 
81951,1459.5530 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000642 
81952,1459.6710 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.118036 
81953,1459.7199 ,10.8.0.249,35.201.97.85,TCP,52,out,0.048901 
81954,1459.8386 ,10.8.0.249,35.201.97.85,TLSv1.2,297,out,0.118747 
81955,1459.8392 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000610 
81956,1459.8412 ,10.8.0.249,35.201.97.85,TLSv1.2,267,out,0.001905 
81957,1459.8418 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000612 
81958,1459.9579 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.116105 
81959,1459.9594 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001496 
81960,1459.9612 ,10.8.0.249,35.201.97.85,TCP,52,out,0.001815 
81961,1459.9616 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000385 
82027,1489.6726 ,10.8.0.249,35.201.97.85,TLSv1.2,276,out,29.711009 
82028,1489.6733 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000688 
82029,1489.7912 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.117974 
82030,1489.8525 ,10.8.0.249,35.201.97.85,TCP,52,out,0.061258 
82031,1495.8835 ,10.8.0.249,35.201.97.85,TLSv1.2,268,out,6.031022 
82032,1495.8842 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000728 
82033,1496.0031 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.118885 
82034,1496.0982 ,10.8.0.249,35.201.97.85,TCP,52,out,0.095040 
82035,1500.5149 ,10.8.0.249,35.201.97.85,TLSv1.2,273,out,4.416777 
82036,1500.5157 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000732 
82037,1500.6338 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.118092 
82038,1500.7969 ,10.8.0.249,35.201.97.85,TCP,52,out,0.163117 
82039,1545.8163 ,10.8.0.249,35.201.97.85,TLSv1.2,80,out,45.019431 
82040,1545.8170 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000710 
82052,1558.0226 ,10.8.0.249,35.201.97.85,TLSv1.2,292,out,12.205604 
82053,1558.0233 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000713 
82056,1558.1418 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.118459 
82059,1558.1749 ,10.8.0.249,35.201.97.85,TCP,52,out,0.033086 
82107,1603.1940 ,10.8.0.249,35.201.97.85,TLSv1.2,80,out,45.019098 
82108,1603.1947 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000705 
82111,1610.7229 ,10.8.0.249,35.201.97.85,TLSv1.2,284,out,7.528227 
82112,1610.7237 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000730 
82113,1610.8418 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.118170 
82114,1610.8939 ,10.8.0.249,35.201.97.85,TCP,52,out,0.052028 
82115,1618.8119 ,10.8.0.249,35.201.97.85,TLSv1.2,296,out,7.918098 
82116,1618.8127 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000728 
82117,1618.8146 ,10.8.0.249,35.201.97.85,TLSv1.2,475,out,0.001878 
82118,1618.8152 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000638 
82119,1618.9299 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114698 
82120,1618.9322 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.002354 
82121,1618.9336 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001334 
82122,1619.0291 ,10.8.0.249,35.201.97.85,TLSv1.2,297,out,0.095513 
82123,1619.0297 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000622 
82124,1619.0313 ,10.8.0.249,35.201.97.85,TCP,52,out,0.001570 
82125,1619.0313 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000062 
82126,1619.0314 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000097 
82127,1619.0317 ,10.8.0.249,35.201.97.85,TLSv1.2,481,out,0.000269 
82128,1619.0323 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000572 
82129,1619.1468 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114555 
82130,1619.1492 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.002366 
82131,1619.1501 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.000877 
82132,1619.2462 ,10.8.0.249,35.201.97.85,TLSv1.2,297,out,0.096095 
82133,1619.2468 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000627 
82134,1619.2499 ,10.8.0.249,35.201.97.85,TLSv1.2,943,out,0.003057 
82135,1619.2504 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000587 
82136,1619.3639 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.113449 
82137,1619.3688 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.004927 
82138,1619.3699 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001032 
82139,1619.3711 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001282 
82140,1619.3737 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.002588 
82141,1619.4635 ,10.8.0.249,35.201.97.85,TLSv1.2,298,out,0.089800 
82142,1619.4642 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000631 
82143,1619.4666 ,10.8.0.249,35.201.97.85,TLSv1.2,268,out,0.002476 
82144,1619.4672 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000607 
82145,1619.5813 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114072 
82146,1619.5849 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.003595 
82147,1619.6808 ,10.8.0.249,35.201.97.85,TLSv1.2,299,out,0.095860 
82148,1619.6814 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000609 
82149,1619.6857 ,10.8.0.249,35.201.97.85,TLSv1.2,488,out,0.004364 
82150,1619.6864 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000614 
82151,1619.7788 ,10.8.0.249,35.201.97.85,TLSv1.2,299,out,0.092397 
82152,1619.7794 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000623 
82153,1619.7839 ,10.8.0.249,35.201.97.85,TLSv1.2,271,out,0.004498 
82154,1619.7845 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000617 
82155,1619.7993 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.014795 
82156,1619.8034 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.004137 
82157,1619.8046 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001216 
82158,1619.8965 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.091905 
82159,1619.9014 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.004903 
82160,1619.9053 ,10.8.0.249,35.201.97.85,TCP,52,out,0.003838 
82161,1619.9103 ,10.8.0.249,35.201.97.85,TLSv1.2,300,out,0.004997 
82162,1619.9162 ,35.201.97.85,10.8.0.249,TCP,52,in,0.005925 
82163,1619.9191 ,10.8.0.249,35.201.97.85,TLSv1.2,272,out,0.002885 
82164,1619.9197 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000630 
82165,1619.9214 ,10.8.0.249,35.201.97.85,TLSv1.2,270,out,0.001723 
82166,1619.9221 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000619 
82167,1620.0293 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.107213 
82168,1620.0368 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.007490 
82169,1620.0390 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.002266 
82170,1620.1185 ,10.8.0.249,35.201.97.85,TLSv1.2,300,out,0.079485 
82171,1620.1192 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000648 
82172,1620.1211 ,10.8.0.249,35.201.97.85,TLSv1.2,274,out,0.001980 
82173,1620.1218 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000633 
82174,1620.1548 ,10.8.0.249,35.201.97.85,TLSv1.2,301,out,0.032979 
82175,1620.1554 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000621 
82176,1620.1574 ,10.8.0.249,35.201.97.85,TLSv1.2,275,out,0.002043 
82177,1620.1580 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000627 
82178,1620.1599 ,10.8.0.249,35.201.97.85,TLSv1.2,271,out,0.001882 
82179,1620.1605 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000567 
82180,1620.2374 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.076929 
82181,1620.2392 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001817 
82182,1620.2729 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.033662 
82183,1620.2755 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.002623 
82184,1620.2774 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001850 
82185,1620.3357 ,10.8.0.249,35.201.97.85,TLSv1.2,301,out,0.058284 
